politician_id,politician_name,first_name,last_name,gender,birth_year,death_year,first_year_in_HoC,last_year_in_HoC,n_parliaments,ever_cabinet,parties,has_relative,closeness,relative_chamber,multiple_relatives,relation_types,n_relatives_detected,relative_preceded,peerage_linked_flag,relative_examples,rush_cousin_mp,rush_cousin_names,has_relative_incl_cousins,rushid,peerageid,whoswhoid,oxnatbibid,father_name,father_id,mother_name,mother_id
Q26267770,Thomas Maunsell,Thomas,Maunsell,male,1781,1866,1835,1857,5,0,,0,,,0,,0,,1,,0,,0,4958,27754,,,William Maunsell,Q75899600,Lucy Oliver,Q75989179
Q7787341,Thomas Balfour,Thomas,Balfour,male,1810,1838,1835,1837,1,0,,0,,,0,,0,,0,,0,,0,6526,,,,,,,
Q25184688,Donald Maclean,Donald,Maclean,male,1800,1874,1835,1847,3,0,,0,,,0,,0,,1,,0,,0,7002,505933,,,"Sir Fitzroy Maclean, 8th Baronet",Q7526671,Elizabeth Kidd,Q76064662
Q26758594,Alexander Speirs,Alexander,Speirs,male,,1847,1835,1836,1,0,,0,,,0,,0,,0,,1,Alexander Speirs,1,7232,,,,,,,
Q26476983,Cornthwaite Hector,Cornthwaite,Hector,male,1773,1842,1835,1841,2,0,,0,,,0,,0,,0,,0,,0,4315,,,,,,,
Q7794690,"Thomas Vesey, 3rd Viscount de Vesci",Thomas,Vesey,male,1803,1875,1835,1852,3,0,,0,,,0,,0,,1,,0,,0,6093,12423,,,"John Vesey, 2nd Viscount de Vesci",Q23614617,Frances Letitia Brownlow,Q75281595
Q25559034,Walter Wilkins,Walter,Wilkins,male,1809,1840,1835,1840,2,0,,0,,,0,,0,,1,,0,,0,6207,221354,,,Walter Wilkins,Q75574831,Catherine Elizabeth (?),Q75574834
Q2426332,Thomas Talfourd,Thomas,Talfourd,male,1795,1854,1835,1849,3,0,,0,,,0,,0,,0,,0,,0,5943,,,26951,,,,
Q4720126,Alexander Speirs,Alexander,Speirs,male,1803,1844,1835,1841,2,0,,0,,,0,,0,,0,,1,Alexander Speirs,1,7231,,,,,,,
Q16741816,James Charles Dalbiac,James,Charles Dalbiac,male,1776,1847,1835,1837,1,0,,0,,,0,,0,,1,,0,,0,6696,35222,,7009,Charles Dalbiac,Q25136936,,
Q26477030,John Entwisle,John,Entwisle,male,1784,1837,1835,1837,1,0,,0,,,0,,0,,0,,1,William Entwisle,1,3886,,,,,,,
Q7794613,Thomas Twisden Hodges,Thomas,Twisden Hodges,male,1809,1865,1835,1852,2,0,,0,,,0,,0,,0,,0,,0,4389,,,,,,,
Q23617099,Lord John Scott,John,Scott,male,1809,1860,1835,1837,1,0,,0,,,0,,0,,1,,0,,0,7193,13443,,,"Charles Montagu-Scott, 4th Duke of Buccleuch",Q337447,Harriet Townshend,Q75249975
Q21548570,Francis Goodricke,Francis,Goodricke,male,1797,1865,1835,1837,1,0,,0,,,0,,0,,0,,0,,0,4131,,,,,,,
Q26037042,William Forbes,William,Forbes,male,1806,1855,1835,1855,5,0,,0,,,0,,0,,0,,0,,0,4009,,,,,,,
Q25845814,Henry Marsland,Henry,Marsland,male,1798,1864,1835,1847,3,0,,0,,,0,,0,,0,,0,,0,4943,,,,,,,
Q4889235,Benjamin Smith,Benjamin,Smith,male,1783,1860,1835,1847,3,0,,0,,,0,,0,,1,,0,,0,7210,719073,,25779,William Smith,Q8018541,Frances Coape,Q76372844
Q5075800,Charles Broke Vere,Charles,Broke Vere,male,1779,1843,1835,1843,3,0,,0,,,0,,0,,1,,0,,0,6091,676311,,28207,Philip Bowes Broke,Q75260094,Elizabeth Beaumont,Q75630858
Q7349428,Robert Rushbrooke,Robert,Rushbrooke,male,1779,1845,1835,1845,3,0,,0,,,0,,0,,0,,0,,0,5641,,,,,,,
Q26718317,Richard Alsager,Richard,Alsager,male,,1841,1835,1841,2,0,,0,,,0,,0,,0,,0,,0,3008,,,,,,,
Q6255933,John Rundle,John,Rundle,male,1791,1864,1835,1843,3,0,,0,,,0,,0,,0,,0,,0,5639,,,,,,,
Q26689962,John Vivian,John,Vivian,male,,1870,1835,1857,5,0,,0,,,0,,0,,0,,0,,0,7312,,,,,,,
Q25845825,Edward Sheldon,Edward,Sheldon,male,1786,1836,1835,1836,1,0,,0,,,0,,0,,0,,0,,0,9045,,,,,,,
Q23620332,Patrick Power,Patrick,Power,male,1785,1835,1835,1835,1,0,,0,,,0,,0,,0,,0,,0,7143,,,,,,,
Q26270894,John Maher,John,Maher,male,1801,1860,1835,1841,2,0,,0,,,0,,0,,0,,0,,0,4895,,,,,,,
Q26701498,William Burdon,William,Burdon,male,1801,1870,1835,1837,1,0,,0,,,0,,0,,0,,0,,0,3395,,,,William Burdon,Q16857142,,
Q7527928,"Sir John McTaggart, 1st Baronet",John,McTaggart,male,1789,1867,1835,1857,5,0,,0,,,0,,0,,0,,0,,0,9104,,,,,,,
Q26695726,John De Beauvoir,John,De Beauvoir,male,1794,1869,1835,1835,1,0,,0,,,0,,0,,1,,0,,0,3692,185085,,,"Sir John Edmond Browne, 1st Bt.",Q75509953,Margaret Lorinan,Q75509959
Q6231609,John Elley,John,Elley,male,1764,1839,1835,1837,1,0,,0,,,0,,0,,0,,0,,0,3867,,,8648,,,,
Q5081574,Charles Pelham Villiers,Charles,Pelham Villiers,male,1802,1898,1835,1898,15,1,,0,,,0,,0,,1,,0,,0,2851,225066,U191850,28286,George Villiers,Q5545500,Theresa Villiers,Q56611689
Q7794446,Thomas Thornley,Thomas,Thornley,male,1781,1862,1835,1859,6,0,,0,,,0,,0,,0,,0,,0,5978,,,,,,,
Q17180656,Edward Holland,Edward,Holland,male,1805,1875,1835,1868,5,0,,0,,,0,,0,,1,,0,,0,6902,119056,,,Swinton Colthurst Holland,Q75465997,Anna Willetts,Q75459477
Q25845886,Montague Parker,Montague,Parker,male,1807,1858,1835,1841,2,0,,0,,,0,,0,,1,,0,,0,7103,566666,,,Montagu Edmund Parker,Q76152082,Harriet Newcombe,Q76152085
Q4719918,Alexander Raphael,Alexander,Raphael,male,1775,1850,1835,1850,2,0,,0,,,0,,0,,0,,0,,0,5508,,,,,,,
Q25991570,"Randall Plunkett, 15th Baron of Dunsany",Randall,Plunkett,male,1804,1852,1835,1837,1,0,,0,,,0,,0,,1,,0,,0,5418,45982,,,"Edward Wadding Plunkett, 14th Lord Dunsany",Q75275966,Charlotte Louisa Lawless,Q75275968
Q23018657,John Frederick Lees,John,Frederick Lees,male,1809,1867,1835,1837,1,0,,0,,,0,,0,,0,,0,,0,,,,,,,,
Q26691259,George Dunbar,George,Dunbar,male,1810,1875,1835,1841,2,0,,0,,,0,,0,,0,,0,,0,6736,,,,,,,
Q15040004,Stephen Woulfe,Stephen,Woulfe,male,1787,1840,1835,1838,2,0,,0,,,0,,0,,0,,0,,0,6264,,,30008,,,,
Q8019734,William Villiers-Stuart,William,Villiers-Stuart,male,1804,1873,1835,1847,3,0,,0,,,0,,0,,1,,0,,0,7258,72763,,,Lord Henry Stuart,Q16760791,Lady Gertrude Mason-Villiers,Q75267051
Q138559,Lord William Bentinck,William,Bentinck,male,1774,1839,1836,1839,2,0,Radicals,0,,,0,,0,,1,,0,,0,6557,9602,,2161,"William Cavendish-Bentinck, 3rd Duke of Portland",Q157208,"Dorothy Bentinck, Duchess of Portland",Q17308968
Q5536154,George Alexander Hamilton,George,Alexander Hamilton,male,1802,1871,1836,1859,5,0,,0,,,0,,0,,1,,0,,0,6864,623398,,12071,George Hamilton,Q76232015,Anna Pepper,Q76232017
Q26262567,John West,John,West,male,1790,1841,1836,1841,2,0,Conservative Party,0,,,0,,0,,0,,0,,0,7336,,,,,,,
Q26478059,Robert Hale,Robert,Hale,male,1807,1883,1836,1857,5,0,,0,,,0,,0,,1,,0,,0,4221,653943,,,,,,
Q7025013,Nicholas Ball,Nicholas,Ball,male,1791,1865,1836,1838,2,0,,0,,,0,,0,,0,,0,,0,6529,,,1220,,,,
Q333370,Edward Horsman,Edward,Horsman,male,1807,1876,1836,1876,10,0,,0,,,0,,0,,1,,0,,0,2310,555407,,13822,,,,
Q21541762,Archibald Hastie,Archibald,Hastie,male,1791,1857,1836,1857,6,0,,0,,,0,,0,,0,,1,Alexander Hastie,1,4280,,,,,,,
Q26718355,Robert Browne,Robert,Browne,male,1811,1850,1836,1850,4,0,,0,,,0,,0,,0,,0,,0,6599,,,,,,,
Q16858159,George Palmer,George,Palmer,male,1772,1853,1836,1847,3,0,,0,,,0,,0,,1,,0,,0,6461,141873,,21183,William Palmer,Q76317098,Mary Horsley,Q76330736
Q25559009,Richard Richards,Richard,Richards,male,1787,1860,1836,1852,4,0,,0,,,0,,0,,1,,0,,0,7288,,,,Richard Richards,Q7328668,,
Q335786,"Charles Canning, 1st Earl Canning",Charles,Canning,male,1812,1862,1836,1837,1,0,,0,,,0,,0,,1,,0,,0,3436,23915,,4554,George Canning,Q219731,"Joan Canning, 1st Viscountess Canning",Q6204918
Q16066148,John Fox-Strangways,John,Fox-Strangways,male,1803,1859,1836,1841,2,0,,0,,,0,,0,,1,,0,,0,5897,60043,,,"Henry Fox-Strangways, 2nd Earl of Ilchester",Q5721520,Maria Digby,Q75319080
Q6255760,John Round,John,Round,male,1783,1860,1837,1847,2,0,,0,,,0,,0,,1,,0,,0,7176,687407,,,John Round,Q76321318,Catherine Green,Q76321319
Q17308814,James Blair,James,Blair,male,1788,1841,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6571,,,,,,,
Q5341721,Edward Baker,Edward,Baker,male,1774,1862,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6520,,,,,,,
Q7529626,"Sir William Heathcote, 5th Baronet",William,Heathcote,male,1801,1881,1837,1868,7,0,,0,,,0,,0,,1,,0,,0,4309,84830,,45929,William Heathcote,Q75947294,Elizabeth Wither,Q75947296
Q6286271,Joseph Planta,Joseph,Planta,male,1787,1847,1837,1844,2,0,,0,,,0,,0,,0,,0,,0,5411,,,22354,,,,
Q8004693,William Augustus Johnson,William,Augustus Johnson,male,1777,1863,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,6937,,,,,,,
Q26237475,George Harcourt,George,Harcourt,male,1807,1871,1837,1841,2,0,,0,,,0,,0,,0,,0,,0,6874,,,,,,,
Q5544112,"George Rushout, 3rd Baron Northwick",George,Rushout,male,1811,1887,1837,1859,6,0,,0,,,0,,0,,1,,0,,0,5642,230188,,,George Rushout-Bowles,Q75605784,Lady Caroline Stewart,Q75605785
Q26732764,Henry Broadwood,Henry,Broadwood,male,1793,1878,1837,1852,4,0,,0,,,0,,0,,0,,0,,0,3345,,,,,,,
Q26756117,Charles Fox,Charles,Fox,male,1791,1862,1837,1837,1,0,,0,,,0,,0,,1,,0,,0,6802,516202,,,Richard Fox,Q75976110,Lady Anne Maxwell,Q75976109
Q26691311,William Curry,William,Curry,male,1784,1842,1837,1840,1,0,Whigs,0,,,0,,0,,0,,0,,0,9089,,,,,,,
Q21079104,William Bruges,William,Bruges,male,1796,1848,1837,1848,3,0,,0,,,0,,0,,0,,0,,0,3373,,,,,,,
Q13530050,Henry Stuart,Henry,Stuart,male,1804,1854,1837,1854,4,0,,0,,,0,,0,,0,,0,,0,7251,,,,,,,
Q25894179,James Gibson,James,Gibson,male,1804,1880,1837,1838,1,0,,0,,,0,,0,,0,,0,,0,6816,,,,,,,
Q26702343,Richard Hodgson,Richard,Hodgson,male,1812,1877,1837,1865,3,0,,0,,,0,,0,,0,,0,,0,6900,,,,,,,
Q7527407,"Sir James Duke, 1st Baronet",James,Duke,male,1792,1873,1837,1865,6,0,,0,,,0,,0,,0,,0,,0,3805,,,,,,,
Q26660271,Philip Courtenay,Philip,Courtenay,male,,1842,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6679,,,,,,,
Q26321345,Swynfen Jervis,Swynfen,Jervis,male,1797,1867,1837,1841,1,0,,0,,,0,,0,,0,,1,John Jervis,1,4518,,,,Swynfen Jervis,Q27907501,Maria Anne Anderson,Q96080680
Q8006112,William Bulkeley Hughes,William,Bulkeley Hughes,male,1797,1882,1837,1882,9,0,,0,,,0,,0,,0,,0,,0,2325,,,,,,,
Q8012091,William Henry Maule,William,Henry Maule,male,1788,1858,1837,1839,1,0,,0,,,0,,0,,0,,0,,0,4956,,,18369,,,,
Q26085432,John Ashton Yates,John,Ashton Yates,male,1781,1863,1837,1841,1,0,,0,,,0,,0,,1,,1,William James,1,6278,591657,,,John Yates,Q18879578,,
Q26265397,David Morris,David,Morris,male,1800,1864,1837,1864,6,0,,0,,,0,,0,,0,,0,,0,7053,,,,,,,
Q5344169,Edward Litton,Edward,Litton,male,1787,1870,1837,1843,2,0,,0,,,0,,0,,0,,0,,0,6985,,,,,,,
Q26753888,Francis Beamish,Francis,Beamish,male,1802,1868,1837,1859,3,0,,0,,,0,,0,,1,,0,,0,3130,271091,,,William Beamish,Q75649029,Anne Jane Margaret Delacour,Q75649030
Q26271271,Ambrose Goddard,Ambrose,Goddard,male,1779,1854,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,6822,152950,,,Ambrose Goddard,Q24260343,,
Q5479943,Francis Aglionby,Francis,Aglionby,male,1777,1840,1837,1840,1,0,,0,,,0,,0,,0,,1,Henry Aglionby Aglionby,1,2984,,,,,,,
Q5481370,Francis Hurt,Francis,Hurt,male,1803,1861,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,6926,601334,,,Francis Edward Hurt,Q75279813,Elizabeth Arkwright,Q75296376
Q16063633,Edward Royd Rice,Edward,Royd Rice,male,1790,1878,1837,1857,4,0,,0,,,0,,0,,1,,0,,0,5567,35660,,,Henry Rice,Q75587660,Sarah Samson,Q75901413
Q333339,"John Pakington, 1st Baron Hampton",John,Pakington,male,1799,1880,1837,1874,8,1,Conservative Party,0,,,0,,0,,1,,0,,0,2716,56395,,21149,William Russell,Q75958682,Elizabeth Pakington,Q75958680
Q21548779,Robert Hutton,Robert,Hutton,male,1785,1870,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6927,,,,,,,
Q19872223,"Sir James Colquhoun, 4th Baronet, of Luss",James,Colquhoun,male,1804,1873,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,3572,245797,,,"Sir James Colquhoun, 3rd Baronet, of Luss",Q19872221,Janet Colquhoun,Q17353271
Q7792735,Thomas Nicholas Redington,Thomas,Nicholas Redington,male,1815,1862,1837,1846,2,0,,0,,,0,,0,,0,,0,,0,5532,,,23257,,,,
Q8009851,William Gibson-Craig,William,Gibson-Craig,male,1797,1878,1837,1852,3,0,,0,,,0,,0,,1,,0,,0,6684,309065,,6582,James Gibson Craig,Q18529845,Anne Thomson,Q75737208
Q5078392,Charles Gray Round,Charles,Gray Round,male,1797,1867,1837,1847,2,0,,0,,,0,,0,,1,,0,,0,7175,687431,,,Charles Round,Q76321347,,
Q19819961,Charles Whitley Deans Dundas,Charles,Whitley Deans Dundas,male,1811,1856,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6741,,,,,,,
Q5346929,"Edwin Wyndham-Quin, 3rd Earl of Dunraven and Mount-Earl",Edwin,Wyndham-Quin,male,1812,1871,1837,1850,3,0,,0,,,0,,0,,1,,0,,0,51,25753,,22959,"Windham Quin, 2nd Earl of Dunraven and Mount-Earl",Q8024197,Caroline Wyndham,Q75269329
Q8020426,William Wilshere,William,Wilshere,male,1806,1867,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,9402,,,,,,,
Q333117,"James Broun-Ramsay, 1st Marquess of Dalhousie",James,Broun-Ramsay,male,1812,1860,1837,1838,1,0,,0,,,0,,0,,1,,0,,0,9114,29216,,23088,"George Ramsay, 9th Earl of Dalhousie",Q335381,Christian Ramsay,Q18670910
Q7345572,Robert Hollond,Robert,Hollond,male,1808,1877,1837,1852,3,0,,0,,,0,,0,,0,,0,,0,6903,,,61299,,,,
Q5546168,"George West, Viscount Cantelupe",George,West,male,1814,1850,1837,1840,1,0,,0,,,0,,0,,1,,0,,0,3438,27608,,,"George Sackville-West, 5th Earl De La Warr",Q7614222,"Elizabeth Sackville-West, Countess De La Warr",Q5363467
Q5217486,Daniel Higford Davall Burr,Daniel,Higford Davall Burr,male,1811,1885,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,3407,678293,,,,,,
Q26329797,William Crompton-Stansfield,William,Crompton-Stansfield,male,1790,1871,1837,1853,4,0,,0,,,0,,0,,1,,0,,0,5850,716086,,,Joshua Crompton,Q76368920,Anna Maria Rookes,Q76368922
Q25893695,George Thornhill,George,Thornhill,male,1783,1852,1837,1852,3,0,,0,,,0,,0,,0,,0,,0,7281,,,,,,,
Q5729338,Henry Tufnell,Henry,Tufnell,male,1805,1854,1837,1854,4,0,,0,,,0,,0,,0,,0,,0,6050,,,27800,,,,
Q8020939,"William à Court-Holmes, 2nd Baron Heytesbury",William,à Court-Holmes,male,1809,1891,1837,1847,2,0,,0,,,0,,0,,1,,1,Charles A'Court,1,6905,28639,,,"William Ã  Court, 1st Baron Heytesbury",Q8020938,Maria Rebecca Bouverie,Q75272671
Q4798028,Arthur Blennerhassett,Arthur,Blennerhassett,male,1799,1843,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,6579,27517,,,Arthur Blennerhassett,Q75665090,Dorcas Twiss,Q75665202
Q25845835,Robert Archbold,Robert,Archbold,male,,1855,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,3036,,,,,,,
Q5537366,George Bryan,George,Bryan,male,1770,1843,1837,1843,2,0,,0,,,0,,0,,0,,0,,0,6605,,,,,,,
Q26250398,William Wilberforce,William,Wilberforce,male,1798,1879,1837,1838,1,0,Conservative Party,0,,,0,,0,,1,,0,,0,6198,319740,,,William Wilberforce,Q207672,Barbara Spooner Wilberforce,Q4859315
Q26289778,Peirce Mahony,Peirce,Mahony,male,1792,1853,1837,1838,1,0,,0,,,0,,0,,0,,0,,0,7005,,,,,,,
Q7527207,"Sir Henry Rich, 1st Baronet",Henry,Rich,male,1803,1869,1837,1861,6,0,,0,,,0,,0,,1,,0,,0,5571,669436,,,Thomas Rich,Q26455748,,
Q26758604,Alexander Lockhart,Alexander,Lockhart,male,1806,1861,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,4738,,,,"Sir Alexander Lockhart, 1st Baronet",Q26257740,,
Q26719026,Samuel Duckworth,Samuel,Duckworth,male,1786,1847,1837,1839,1,0,,0,,,0,,0,,0,,0,,0,3144,,,,,,,
Q26265472,Edward Basil Farnham,Edward,Basil Farnham,male,1799,1879,1837,1859,5,0,,0,,,0,,0,,1,,0,,0,3927,236085,,,Edward Farnham,Q75969108,Harriet Rhudde,Q96073088
Q26756809,Charles Greenaway,Charles,Greenaway,male,,1859,1837,1845,2,0,,0,,,0,,0,,0,,0,,0,4161,,,,,,,
Q26272132,Henry Chester,Henry,Chester,male,,1855,1837,1840,1,0,,0,,,0,,0,,0,,0,,0,3489,,,,,,,
Q15526135,Henry Salwey,Henry,Salwey,male,1794,1874,1837,1852,2,0,,0,,,0,,0,,0,,0,,0,5658,,,,,,,
Q7790220,Thomas Grimsditch,Thomas,Grimsditch,male,1786,1864,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,4184,,,,,,,
Q82006,Benjamin Disraeli,Benjamin,Disraeli,male,1804,1881,1837,1876,9,1,Conservative Party,0,,,0,,0,,1,,0,,0,1498,118238,,7689,Isaac D'Israeli,Q983351,Mary Basevi,Q75400012
Q7795283,Thomas Wood,Thomas,Wood,male,1804,1872,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,7370,,,,,,,
Q7308767,Reginald Blewitt,Reginald,Blewitt,male,1799,1878,1837,1852,3,0,,0,,,0,,0,,0,,0,,0,3240,,,,,,,
Q21166733,William John Blake,William,John Blake,male,1805,1875,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,6578,,,,William Blake,Q15126927,,
Q6231651,John Ellis,John,Ellis,male,1812,,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6754,,,,,,,
Q17180536,Henry Negus Burroughes,Henry,Negus Burroughes,male,1791,1872,1837,1857,4,0,,0,,,0,,0,,1,,0,,0,3408,147434,,,James Burkin Burroughes,Q76136742,Christabel Negus,Q76136804
Q7529482,"Sir William Bagge, 1st Baronet",William,Bagge,male,1810,1880,1837,1880,7,0,Conservative Party,0,,,0,,0,,1,,0,,0,1146,128729,,,Thomas Philip Bagge,Q75417314,Grace Salisbury,Q75417390
Q26265450,William Lyde Wiggett-Chute,William,Lyde Wiggett-Chute,male,1800,1879,1837,1847,2,0,,0,,,0,,0,,1,,0,,0,3507,,,,James Wiggett,Q56602086,,
Q7283849,Raikes Currie,Raikes,Currie,male,1801,1881,1837,1857,4,0,,0,,,0,,0,,1,,1,Henry Currie,1,6692,197982,,48015,Isaac Currie,Q75781770,Mary Anne Raikes,Q75783091
Q6483637,Lancelot Rolleston,Lancelot,Rolleston,male,1785,1862,1837,1849,3,0,,0,,,0,,0,,1,,0,,0,5599,57761,,,Christopher Rolleston,Q76295341,Anne Nicholas,Q76295343
Q8008629,William Erle,William,Erle,male,1793,1880,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,3889,,,8838,,,,
Q8009200,William Forbes Mackenzie,William,Forbes Mackenzie,male,1807,1862,1837,1853,4,0,,0,,,0,,0,,1,,0,,0,4846,262625,,17605,Colin Mackenzie of Portmore,Q32859071,Elizabeth Forbes,Q75968069
Q4799364,"Arthur Kinnaird, 10th Lord Kinnaird",Arthur,Kinnaird,male,1814,1887,1837,1878,7,0,,0,,,0,,0,,1,,0,,0,2397,30365,,15631,"Charles Kinnaird, 8th Lord Kinnaird",Q18526819,Lady Olivia FitzGerald,Q75274706
Q334614,"Richard Monckton Milnes, 1st Baron Houghton",Richard,Monckton Milnes,male,1809,1885,1837,1863,6,0,,0,,,0,,0,,1,,0,,0,5067,232406,,18794,Robert Pemberton Milnes,Q7348817,Henrietta Monckton-Arundell,Q75594267
Q17423654,Robert Townley Parker,Robert,Townley Parker,male,1793,1879,1837,1857,2,0,,0,,,0,,0,,1,,0,,0,,348349,,,Thomas Townley Parker,Q75822799,Susannah Brooke,Q75823253
Q26256171,George Houston,George,Houston,male,1810,1843,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,6912,675027,,,Ludovic Houston of Johnstone Castle,Q75752264,Ann Stirling,Q76300641
Q26719615,Thomas Mackenzie,Thomas,Mackenzie,male,1793,1856,1837,1847,2,0,Conservative Party,0,,,0,,0,,0,,0,,0,4844,,,,,,,
Q26250688,Thomas Monypenny,Thomas,Monypenny,male,1797,1854,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,5099,,,,,,,
Q26329898,"Sir Thomas Style, 8th Baronet",Thomas,Style,male,1797,1879,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,5909,,,,,,,
Q4679173,"Adam Haldane-Duncan, 2nd Earl of Camperdown",Adam,Haldane-Duncan,male,1812,1867,1837,1859,6,0,,0,,,0,,0,,1,,0,,0,9004,44,,,"Robert Haldane-Duncan, 1st Earl of Camperdown",Q26037185,Janet Hamilton-Dalrymple,Q75514500
Q26735279,George Muskett,George,Muskett,male,1785,1843,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,5165,,,,,,,
Q26252824,"Sir James Hamilton, 2nd Baronet, of Woodbrook",James,Hamilton,male,1802,1876,1837,1837,1,0,,0,,,0,,0,,1,,0,,0,6866,535535,,,"Sir John Hamilton, 1st Baronet, of Woodbrook",Q7527814,Emily Sophia Monck,Q76006634
Q26719593,Robert Logan,Robert,Logan,male,,1838,1837,1838,1,0,,0,,,0,,0,,0,,0,,0,6989,,,,,,,
Q19325040,Andrew White,Andrew,White,male,1792,1856,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,7340,,,49398,John White,Q19325800,,
Q26252278,Henry Kemble,Henry,Kemble,male,1787,1857,1837,1847,2,0,,0,,,0,,0,,0,,0,,0,4565,,,,,,,
Q5543323,"George Perceval, 6th Earl of Egmont",George,Perceval,male,1794,1874,1837,1840,1,0,,0,,,0,,0,,1,,0,,0,7119,84790,,,"Charles Perceval, 2nd Baron Arden",Q15864799,Margaretta Elizabeth Wilson,Q75266980
Q26733812,George Darby,George,Darby,male,1798,1877,1837,1846,2,0,,0,,,0,,0,,0,,0,,0,3684,,,,,,,
Q21548612,John Bateman,John,Bateman,male,1792,1863,1837,1838,1,0,,0,,,0,,0,,0,,0,,0,3120,,,,,,,
Q5339872,Edmund Turner,Edmund,Turner,male,1792,1848,1837,1848,3,0,,0,,,0,,0,,0,,0,,0,7294,,,,,,,
Q6128500,"James Alexander, 3rd Earl of Caledon",James,Alexander,male,1812,1855,1837,1839,1,0,,0,,,0,,0,,1,,0,,0,6290,122857,,,"Du Pre Alexander, 2nd Earl of Caledon",Q5310067,Lady Catherine Yorke,Q75533684
Q5480923,Francis Finch,Francis,Finch,male,,1874,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6779,,,,,,,
Q26037062,William Collins,William,Collins,male,1793,1859,1837,1852,3,0,,0,,,0,,0,,0,,0,,0,6669,,,,,,,
Q5077443,Charles Eurwicke Douglas,Charles,Eurwicke Douglas,male,1806,1887,1837,1865,4,0,,0,,,0,,0,,1,,0,,0,6727,295043,,,Charles Philip Yorke,Q5081631,,
Q7324203,Richard Blakemore,Richard,Blakemore,male,1775,1855,1837,1852,3,0,,0,,,0,,0,,0,,0,,0,3229,,,,,,,
Q25927538,Charles Standish,Charles,Standish,male,1790,1863,1837,1847,2,0,,0,,,0,,0,,1,,0,,0,5844,,,,Thomas Strickland Standish,Q56640148,Anastasia Maria Lawson,Q56640181
Q17013960,"Sir Henry Peyton, 3rd Baronet",Henry,Peyton,male,1804,1866,1837,1838,1,0,,0,,,0,,0,,1,,0,,0,5383,53628,,,"Sir Henry Peyton, 2nd Baronet",Q16066293,,
Q5718644,Henry Broadley,Henry,Broadley,male,1793,1851,1837,1851,3,0,,0,,,0,,0,,0,,0,,0,3344,,U184097,,,,,
Q5498154,Frederick John Howard,Frederick,John Howard,male,1814,1897,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,957,11013,,,Frederick Howard,Q18164113,Frances Susan Lambton,Q75250827
Q8018608,"William Somerville, 1st Baron Athlumney",William,Somerville,male,1802,1873,1837,1863,6,0,,0,,,0,,0,,1,,0,,0,5799,29040,,26028,"Sir Marcus Somerville, 4th Baronet",Q75291679,Mary Anne Gorges-Meredyth,Q75291682
Q15526925,James Stewart,James,Stewart,male,1805,1860,1837,1841,1,0,,0,,,0,,0,,0,,0,,0,6469,,,,,,,
Q26208239,John Somers,John,Somers,male,1791,1862,1837,1857,4,0,,0,,,0,,0,,0,,0,,0,5794,,,,,,,
Q5497686,Frederick Dundas,Frederick,Dundas,male,1802,1872,1837,1872,7,0,,0,,,0,,0,,1,,0,,0,1525,77819,,,Charles Dundas,Q26265789,Lady Caroline Beauclerk,Q75251396
Q8006209,William Busfield,William,Busfield,male,1773,1851,1837,1851,3,0,,0,,,0,,0,,0,,0,,0,3413,,,,,,,
Q7330043,"Richard Wingfield, 6th Viscount Powerscourt",Richard,Wingfield,male,1815,1844,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,5443,33750,,,"Richard Wingfield, 5th Viscount Powerscourt",Q27468351,Lady Frances Jocelyn,Q43840699
Q57710442,"Sir William Stanley-Massey-Stanley, 10th Bt",William,Stanley-Massey-Stanley,male,1806,1863,1837,1841,1,0,,0,,,0,,0,,1,,0,,0,7236,,,,"Sir Thomas Stanley-Massey-Stanley, 9th Bt.",Q75344583,Mary Haggerston,Q76073424
Q5536044,"George Abercromby, 3rd Baron Abercromby",George,Abercromby,male,1800,1852,1838,1842,2,0,,0,,,0,,0,,1,,0,,0,9,33,,,"George Abercromby, 2nd Baron Abercromby",Q5536042,Montague Dundas,Q75237190
