ego,ego_name,alter,alter_name,relation,source
Q7878979,"Ulick de Burgh, Lord Dunkellin",Q5927716,"Hubert de Burgh-Canning, 2nd Marquess of Clanricarde",sibling,panel
Q7917288,Vaughan Vaughan-Lee,Q6244393,John Lee Lee,child;parent,panel;rush
Q7920843,"Vera Woodhouse, Lady Terrington",Q1086853,"Montague Woodhouse, 5th Baron Terrington",indirect,rush
Q7920843,"Vera Woodhouse, Lady Terrington",Q6145790,"James Woodhouse, 1st Baron Terrington",indirect,rush
Q7924986,Vicary Gibbs,Q4709004,"Alban Gibbs, 2nd Baron Aldenham",sibling,panel;rush
Q7924986,Vicary Gibbs,Q5928148,"Hucks Gibbs, 1st Baron Aldenham",child;parent,panel;rush
Q7925789,Victor Cazalet,Q7781055,Thelma Cazalet-Keir,sibling,rush
Q7926168,Victor Montagu,Q2916993,"Edward Montagu, 8th Earl of Sandwich",indirect,rush
Q7926168,Victor Montagu,Q5542573,"George Montagu, 9th Earl of Sandwich",child,panel
Q7926443,"Victor Warrender, 1st Baron Bruntisfield",Q16059525,Richard Hamilton Rawson,indirect,rush
Q7933220,"Violet Bathurst, Lady Apsley",Q4731531,"Allen Bathurst, Lord Apsley",spouse,rush
Q7945435,Walter Smiles,Q7145583,Patricia Ford,child;parent,panel;rush
Q7959195,Wadham Wyndham,Q26328271,John Campbell,niece/nephew,rush
Q7961641,Waldron Smithers,Q4723580,Alfred Waldron Smithers,child,panel
Q7964384,Walter Bromley-Davenport,Q6613959,William Bromley-Davenport,parent,rush
Q7965251,"Walter James, 2nd Baron Northbourne",Q5078764,"Charles Hardinge, 2nd Viscount Hardinge",niece/nephew,panel
Q7965251,"Walter James, 2nd Baron Northbourne",Q5196793,Cuthbert James,parent,panel
Q7965251,"Walter James, 2nd Baron Northbourne",Q7965252,"Walter James, 1st Baron Northbourne",child;parent,panel;rush
Q7965252,"Walter James, 1st Baron Northbourne",Q5078764,"Charles Hardinge, 2nd Viscount Hardinge",sibling,panel
Q7965252,"Walter James, 1st Baron Northbourne",Q5196793,Cuthbert James,grandparent,panel
Q7965252,"Walter James, 1st Baron Northbourne",Q7965251,"Walter James, 2nd Baron Northbourne",child;parent,panel;rush
Q7965529,Walter MacMurrough Kavanagh,Q25863363,Thomas Kavanagh,grandchild;grandparent,panel;rush
Q7965529,Walter MacMurrough Kavanagh,Q4799620,Arthur MacMorrough Kavanagh,child;parent,panel;rush
Q7965601,Walter McLaren,Q5080854,"Charles McLaren, 1st Baron Aberconway",sibling,panel;rush
Q7965601,Walter McLaren,Q5314516,Duncan McLaren,child;parent,panel;rush
Q7965601,Walter McLaren,Q5481905,Francis McLaren,niece/nephew;uncle/aunt,panel;rush
Q7965601,Walter McLaren,Q5725740,Henry McLaren,niece/nephew;uncle/aunt,panel;rush
Q7965601,Walter McLaren,Q6248044,John McLaren,sibling,panel;rush
Q7965601,Walter McLaren,Q6776167,Martin McLaren,indirect,rush
Q7965678,Walter Morrison,Q6140050,James Morrison,child;parent,panel;rush
Q7965814,"Walter Pelham, 4th Earl of Chichester",Q4666575,Abel Henry Smith,niece/nephew,rush
Q7965814,"Walter Pelham, 4th Earl of Chichester",Q4666623,Abel Smith,indirect,rush
Q7965930,"Walter Rea, 1st Baron Rea",Q7381741,Russell Rea,child;parent,panel;rush
Q7965958,"Walter Rice, 7th Baron Dynevor",Q5081999,"Charles Rhys, 8th Baron Dynevor",child;parent,panel;rush
Q7965962,W. R. H. Powell,Q7965993,Walter Roch,grandchild,rush
Q7965993,Walter Roch,Q6099414,"Ivor Herbert, 1st Baron Treowen",indirect,rush
Q7965993,Walter Roch,Q7965962,W. R. H. Powell,grandparent,rush
Q7966016,"Walter Runciman, 1st Baron Runciman",Q333376,"Walter Runciman, 1st Viscount Runciman of Doxford",child;parent,panel;rush
Q7966016,"Walter Runciman, 1st Baron Runciman",Q5761464,"Hilda Runciman, Viscountess Runciman of Doxford",indirect,rush
Q7966333,Walter Faber,Q5339450,"Edmund Faber, 1st Baron Faber",sibling,panel;rush
Q7966333,Walter Faber,Q5539164,"George Faber, 1st Baron Wittenham",sibling,panel;rush
Q7966382,Walter Waring,Q26235811,Charles Waring,child;parent,panel;rush
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q5927153,Hubert Beaumont,child;parent,panel;rush
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q6828520,Michael Beaumont,grandparent,panel
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q7287229,Ralph Beaumont,grandparent,panel
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q7559823,Somerset Beaumont,sibling,panel;rush
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q7794992,Thomas Wentworth Beaumont,child;parent,panel;rush
Q7983008,"Wentworth Beaumont, 1st Baron Allendale",Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",child;parent,panel;rush
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q5083121,"Charles Vane-Tempest-Stewart, 6th Marquess of Londonderry",indirect,rush
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q5261284,"George Vane-Tempest, 5th Marquess of Londonderry",indirect,rush
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q5343962,"Edward Knatchbull-Hugessen, 2nd Baron Brabourne",indirect,rush
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q5927153,Hubert Beaumont,sibling,panel
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q6828520,Michael Beaumont,uncle/aunt,panel
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q7287229,Ralph Beaumont,parent,panel
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q7559823,Somerset Beaumont,niece/nephew,panel
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q7794992,Thomas Wentworth Beaumont,grandchild,panel
Q7983009,"Wentworth Beaumont, 1st Viscount Allendale",Q7983008,"Wentworth Beaumont, 1st Baron Allendale",child;parent,panel;rush
Q7988450,Western Wood,Q285868,"William Wood, 1st Baron Hatherley",sibling,panel;rush
Q7988450,Western Wood,Q7528319,"Sir Matthew Wood, 1st Baronet",child;parent,panel;rush
Q8000141,"Wilbraham Tollemache, 2nd Baron Tollemache",Q5082366,Charles Savile Roundell,indirect,rush
Q8000141,"Wilbraham Tollemache, 2nd Baron Tollemache",Q6260980,"John Tollemache, 1st Baron Tollemache",child;parent,panel;rush
Q8000141,"Wilbraham Tollemache, 2nd Baron Tollemache",Q6679103,Lord Claud Hamilton,indirect,rush
Q8001983,Wilfrid Roberts,Q337615,"Charles Howard, 10th Earl of Carlisle",uncle/aunt,rush
Q8001983,Wilfrid Roberts,Q337630,"George Howard, 9th Earl of Carlisle",grandparent,rush
Q8001983,Wilfrid Roberts,Q5078970,Charles Henry Roberts,child;parent,panel;rush
Q8001983,Wilfrid Roberts,Q5534679,Geoffrey Howard,uncle/aunt,rush
Q8004211,William Aitken,Q332454,"Max Aitken, 1st Baron Beaverbrook",uncle/aunt,rush
Q8004211,William Aitken,Q332881,Jonathan Aitken,child;parent,panel;rush
Q8004277,William Alexander Mackinnon,Q15990151,William Alexander Mackinnon,child;parent,panel;rush
Q8004277,William Alexander Mackinnon,Q17721888,Lauchlan Bellingham Mackinnon,child,rush
Q8004277,William Alexander Mackinnon,Q377175,"Thomas Cochrane, 1st Baron Cochrane of Cults",grandchild,rush
Q8004279,William McArthur,Q4719574,Alexander McArthur,parent,rush
Q8004279,William McArthur,Q8015303,William McArthur,uncle/aunt,rush
Q8004338,William Allen,Q8018372,William Shepherd Allen,parent,rush
Q8004453,William Angerstein,Q6219112,John Angerstein,parent,rush
Q8004468,"William Annesley, 4th Earl Annesley",Q4797826,"Arthur Annesley, 11th Viscount Valentia",indirect,rush
Q8004468,"William Annesley, 4th Earl Annesley",Q5929861,"Hugh Annesley, 5th Earl Annesley",sibling,panel;rush
Q8004479,"William Anstruther-Gray, Baron Kilmany",Q8004480,William Anstruther-Gray,child;parent,panel;rush
Q8004480,William Anstruther-Gray,Q8004479,"William Anstruther-Gray, Baron Kilmany",child;parent,panel;rush
Q8004519,William Archer Redmond,Q225392,John Redmond,child;parent,panel;rush
Q8004519,William Archer Redmond,Q8017428,William Redmond,grandchild;grandparent,panel;rush
Q8004519,William Archer Redmond,Q8021781,Willie Redmond,child;parent,panel;rush
Q8005058,William Baring du Pré,Q5019339,Caledon Du Pré,indirect,rush
Q8005118,"William Barrington, 6th Viscount Barrington",Q5536757,"George Barrington, 7th Viscount Barrington",child;parent,panel;rush
Q8005118,"William Barrington, 6th Viscount Barrington",Q5536758,George Barrington,sibling,panel;rush
Q8005295,William Beckett-Denison,Q5111934,Christopher Beckett Denison,sibling,panel;rush
Q8005295,William Beckett-Denison,Q5392782,"Ernest Beckett, 2nd Baron Grimthorpe",child;parent,panel;rush
Q8005295,William Beckett-Denison,Q5553468,Gervase Beckett,child;parent,panel;rush
Q8005295,William Beckett-Denison,Q7526465,"Sir Edmund Beckett, 4th Baronet",child;parent,panel;rush
Q8005295,William Beckett-Denison,Q7527597,"Sir John Beckett, 2nd Baronet",niece/nephew,panel
Q8005435,William Benyon,Q262931,Richard Benyon,parent,panel
Q8005441,William Beresford,Q5343403,Edward Heneage,indirect,rush
Q8005441,William Beresford,Q5540410,George Heneage,indirect,rush
Q8005441,William Beresford,Q6758034,Marcus Beresford,parent,rush
Q8005818,"William Brabazon, 11th Earl of Meath",Q8013597,"Sir William Brabazon, 2nd Baronet",indirect,rush
Q8005851,William Brampton Gurdon,Q11801484,John Gurdon Rebow,uncle/aunt,rush
Q8005851,William Brampton Gurdon,Q21554127,Brampton Gurdon,parent,rush
Q8005851,William Brampton Gurdon,Q7345003,"Robert Gurdon, 1st Baron Cranworth",sibling,rush
Q8005960,William Brocklehurst Brocklehurst,Q6223273,John Brocklehurst,grandparent,rush
Q8005960,William Brocklehurst Brocklehurst,Q8006927,William Brocklehurst,parent,rush
Q8005969,"William Brodrick, 8th Viscount Midleton",Q7593650,"St John Brodrick, 1st Earl of Midleton",child;parent,panel;rush
Q8005969,"William Brodrick, 8th Viscount Midleton",Q7789823,"Thomas Fremantle, 1st Baron Cottesloe",indirect,rush
Q8005969,"William Brodrick, 8th Viscount Midleton",Q7789824,"Thomas Fremantle, 2nd Baron Cottesloe",indirect,rush
Q8005976,William Bromley-Davenport,Q16239398,John Davenport,indirect,rush
Q8005976,William Bromley-Davenport,Q19931188,Pryse Pryse,indirect,rush
Q8005976,William Bromley-Davenport,Q6613959,William Bromley-Davenport,child;parent,panel;rush
Q8005994,"William Brougham, 2nd Baron Brougham and Vaux",Q6130302,James Brougham,sibling,panel;rush
Q8006140,William Burdett-Coutts,Q5365836,Ellis Ashmead-Bartlett,uncle/aunt,panel
Q8006140,William Burdett-Coutts,Q5365837,Ellis Ashmead-Bartlett,sibling,panel
Q8006488,"William Campbell, 2nd Baron Stratheden and Campbell",Q10305110,"James Scarlett, 1st Baron Abinger",grandparent,rush
Q8006488,"William Campbell, 2nd Baron Stratheden and Campbell",Q332738,"John Campbell, 1st Baron Campbell",child;parent,panel;rush
Q8006488,"William Campbell, 2nd Baron Stratheden and Campbell",Q333223,James Yorke Scarlett,uncle/aunt,rush
Q8006488,"William Campbell, 2nd Baron Stratheden and Campbell",Q7349602,"Robert Scarlett, 2nd Baron Abinger",uncle/aunt,rush
Q8006547,William Carington,Q2462181,"Charles Wynn-Carington, 1st Marquess of Lincolnshire",sibling,panel;rush
Q8006547,William Carington,Q7342786,"Robert Carrington, 2nd Baron Carrington",child,panel
Q8006547,William Carington,Q7380262,"Rupert Carington, 4th Baron Carrington",sibling,panel;rush
Q8006657,"William Cecil, 3rd Marquess of Exeter",Q1628,"David Cecil, 6th Marquess of Exeter",indirect,rush
Q8006657,"William Cecil, 3rd Marquess of Exeter",Q4976602,"Brownlow Cecil, 4th Marquess of Exeter",child;parent,panel;rush
Q8006657,"William Cecil, 3rd Marquess of Exeter",Q6679448,Lord John Joicey-Cecil,parent,panel
Q8006887,"William Clements, 3rd Earl of Leitrim",Q24254896,Robert Clements,sibling,panel;rush
Q8006887,"William Clements, 3rd Earl of Leitrim",Q26258111,Charles Clements,sibling,panel;rush
Q8006887,"William Clements, 3rd Earl of Leitrim",Q5723964,Henry John Clements,indirect,rush
Q8006927,William Brocklehurst,Q6223273,John Brocklehurst,child;parent,panel;rush
Q8006927,William Brocklehurst,Q8005960,William Brocklehurst Brocklehurst,child,rush
Q8006971,"William Cole, 3rd Earl of Enniskillen",Q24254979,Arthur Cole,uncle/aunt,rush
Q8006971,"William Cole, 3rd Earl of Enniskillen",Q26388219,John Cole,sibling,panel;rush
Q8006971,"William Cole, 3rd Earl of Enniskillen",Q5719665,Henry Cole,sibling,panel;rush
Q8006971,"William Cole, 3rd Earl of Enniskillen",Q6227624,"John Crichton, 4th Earl Erne",indirect,rush
Q8006971,"William Cole, 3rd Earl of Enniskillen",Q6694156,"Lowry Cole, 4th Earl of Enniskillen",child;parent,panel;rush
Q8007035,"William Compton, 5th Marquess of Northampton",Q6678911,Lord Alwyne Compton,sibling,panel;rush
Q8007128,William Cornwallis-West,Q16066050,Frederick Richard West,child;parent,panel;rush
Q8007168,"William Courtenay, 11th Earl of Devon",Q5342426,"Edward Courtenay, 12th Earl of Devon",child;parent,panel;rush
Q8007204,"William Cowper-Temple, 1st Baron Mount Temple",Q193656,"Henry Temple, 3rd Viscount Palmerston",indirect,rush
Q8007204,"William Cowper-Temple, 1st Baron Mount Temple",Q5538175,"George Cowper, 6th Earl Cowper",sibling,panel
Q8007204,"William Cowper-Temple, 1st Baron Mount Temple",Q5541503,George Lamb,indirect,rush
Q8007204,"William Cowper-Temple, 1st Baron Mount Temple",Q5719917,Henry Cowper,cousin;uncle/aunt,panel;rush
Q8007217,"William Cozens-Hardy, 2nd Baron Cozens-Hardy",Q5733833,"Herbert Cozens-Hardy, 1st Baron Cozens-Hardy",child;parent,panel;rush
Q8007267,William Crawford,Q7351045,Robert Wigram Crawford,child;parent,panel;rush
Q8007291,William Cripps,Q24238861,Joseph Cripps,parent,rush
Q8007633,William Davies,Q15999959,William Rupert Rees-Davies,grandchild,rush
Q8007633,William Davies,Q8017448,William Rees Morgan Davies,child,rush
Q8007679,"William Dawnay, 7th Viscount Downe",Q5622196,Guy Dawnay,child;parent,panel;rush
Q8007679,"William Dawnay, 7th Viscount Downe",Q6536955,Lewis Payn Dawnay,child;parent,panel;rush
Q8007733,William Deedes,Q11283925,William Deedes,child;parent,panel;rush
Q8007733,William Deedes,Q335420,Bill Deedes,indirect,rush
Q8007758,"William Denison, 1st Earl of Londesborough",Q3101917,"Sir George Sitwell, 4th Baronet",indirect,rush
Q8007758,"William Denison, 1st Earl of Londesborough",Q4710027,"Albert Denison, 1st Baron Londesborough",child;parent,panel;rush
Q8007758,"William Denison, 1st Earl of Londesborough",Q8008702,William Evelyn Denison,indirect,rush
Q8007758,"William Denison, 1st Earl of Londesborough",Q922318,"Henry Somerset, 7th Duke of Beaufort",indirect,rush
Q8007848,William Dingwall Fordyce,Q26756051,Alexander Fordyce,parent,rush
Q8007964,William Dowdeswell,Q26213073,John Edmund Dowdeswell,child,panel
Q8007964,William Dowdeswell,Q8008430,William Edward Dowdeswell,child;parent,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q26129113,Hubert Duncombe,indirect;parent,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q333342,"Edgar Vincent, 1st Viscount D'Abernon",indirect,rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q333983,"Sir James Graham, 2nd Baronet",indirect,rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q4798519,Arthur Duncombe,niece/nephew;uncle/aunt,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q4798520,Arthur Duncombe,indirect,rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q5077003,"Charles Duncombe, 2nd Earl of Feversham",grandchild;grandparent,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q7076834,Octavius Duncombe,niece/nephew;uncle/aunt,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q8008115,"William Duncombe, 2nd Baron Feversham",child;parent,panel;rush
Q8008114,"William Duncombe, 1st Earl of Feversham",Q8008117,"William Duncombe, Viscount Helmsley",child;parent,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q26129113,Hubert Duncombe,grandparent;indirect,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q26270700,Charles Legard,niece/nephew,rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q4798519,Arthur Duncombe,sibling,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q4798520,Arthur Duncombe,indirect;uncle/aunt,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q7076834,Octavius Duncombe,sibling,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q8008114,"William Duncombe, 1st Earl of Feversham",child;parent,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q8008117,"William Duncombe, Viscount Helmsley",grandchild;grandparent,panel;rush
Q8008115,"William Duncombe, 2nd Baron Feversham",Q890109,Thomas Slingsby Duncombe,cousin,panel;rush
Q8008117,"William Duncombe, Viscount Helmsley",Q26129113,Hubert Duncombe,sibling,panel
Q8008117,"William Duncombe, Viscount Helmsley",Q5076220,"Charles Chetwynd-Talbot, 19th Earl of Shrewsbury",indirect,rush
Q8008117,"William Duncombe, Viscount Helmsley",Q5077003,"Charles Duncombe, 2nd Earl of Feversham",child;parent,panel;rush
Q8008117,"William Duncombe, Viscount Helmsley",Q7076834,Octavius Duncombe,indirect;uncle/aunt,rush
Q8008117,"William Duncombe, Viscount Helmsley",Q8008114,"William Duncombe, 1st Earl of Feversham",child;parent,panel;rush
Q8008117,"William Duncombe, Viscount Helmsley",Q8008115,"William Duncombe, 2nd Baron Feversham",grandchild;grandparent,panel;rush
Q8008387,"William Edgcumbe, 4th Earl of Mount Edgcumbe",Q6678906,Lord Algernon Percy,indirect,rush
Q8008387,"William Edgcumbe, 4th Earl of Mount Edgcumbe",Q6814689,"Ernest Edgcumbe, 3rd Earl of Mount Edgcumbe",child,panel
Q8008430,William Edward Dowdeswell,Q26213073,John Edmund Dowdeswell,grandchild,panel
Q8008430,William Edward Dowdeswell,Q8007964,William Dowdeswell,child;parent,panel;rush
Q8008456,William Edward Powell,Q44691153,William Powell,parent,panel
Q8008502,"William Egerton, 1st Baron Egerton",Q4706577,"Alan Egerton, 3rd Baron Egerton",child;parent,panel;rush
Q8008502,"William Egerton, 1st Baron Egerton",Q4722620,Alfred Egerton,child,rush
Q8008502,"William Egerton, 1st Baron Egerton",Q5342743,Edward Christopher Egerton,sibling,panel;rush
Q8008502,"William Egerton, 1st Baron Egerton",Q58300372,"John Loftus, 3rd Marquess of Ely",indirect,rush
Q8008502,"William Egerton, 1st Baron Egerton",Q7619928,"Wilbraham Egerton, 1st Earl Egerton",child;parent,panel;rush
Q8008524,"William Eliot, 4th Earl of St Germans",Q5342752,"Edward Eliot, 3rd Earl of St Germans",child;parent,panel;rush
Q8008696,William Evans,Q3496911,"Sir William Evans, 1st Baronet",child;parent,panel;rush
Q8008696,William Evans,Q7790050,Thomas Gisborne,indirect,rush
Q8008702,William Evelyn Denison,Q8007758,"William Denison, 1st Earl of Londesborough",indirect,rush
Q8008717,William Ewart,Q26678496,Joseph Christopher Ewart,sibling,panel;rush
Q8008722,William Ewart Morse,Q6535457,Levi Lapper Morse,parent,rush
Q8008975,"William Fellowes, 2nd Baron de Ramsey",Q4697105,"Ailwyn Fellowes, 1st Baron Ailwyn",sibling,panel;rush
Q8008975,"William Fellowes, 2nd Baron de Ramsey",Q5342877,"Edward Fellowes, 1st Baron de Ramsey",child;parent,panel;rush
Q8008975,"William Fellowes, 2nd Baron de Ramsey",Q7325642,Richard Fellowes Benyon,niece/nephew;uncle/aunt,panel;rush
Q8009392,William Frederick Hicks-Beach,Q332746,"Michael Hicks Beach, 1st Earl St Aldwyn",sibling,panel;rush
Q8009392,William Frederick Hicks-Beach,Q6831126,"Michael Hicks Beach, Viscount Quenington",niece/nephew;uncle/aunt,panel;rush
Q8009392,William Frederick Hicks-Beach,Q7528336,"Sir Michael Hicks Beach, 8th Baronet",child;parent,panel;rush
Q8009772,William George Boyle,Q16066277,Robert Edward Boyle,uncle/aunt,rush
Q8009772,William George Boyle,Q2904392,"Richard Boyle, 9th Earl of Cork",sibling,panel
Q8009936,William Glynne Charles Gladstone,Q160852,William Ewart Gladstone,grandchild;grandparent,panel;rush
Q8009936,William Glynne Charles Gladstone,Q2347324,"Herbert Gladstone, 1st Viscount Gladstone",niece/nephew;uncle/aunt,panel;rush
Q8009936,William Glynne Charles Gladstone,Q4020043,William Henry Gladstone,child;parent,panel;rush
Q8009936,William Glynne Charles Gladstone,Q6250233,John Gladstone,indirect,rush
Q8009936,William Glynne Charles Gladstone,Q7529140,"Sir Thomas Gladstone, 2nd Baronet",indirect,rush
Q8010034,William Gore-Langton,Q16741823,William Gore-Langton,parent,rush
Q8010034,William Gore-Langton,Q3701723,"Richard Temple-Nugent-Brydges-Chandos-Grenville, 3rd Duke of Buckingham and Chandos",indirect,rush
Q8010034,William Gore-Langton,Q3701727,"Richard Temple-Nugent-Brydges-Chandos-Grenville, 2nd Duke of Buckingham and Chandos",indirect,rush
Q8010034,William Gore-Langton,Q7619672,"William Temple-Gore-Langton, 4th Earl Temple of Stowe",child;parent,panel;rush
Q8010084,William Graham Nicholson,Q6256600,John Sanctuary Nicholson,sibling,panel;rush
Q8010084,William Graham Nicholson,Q7108706,Otho Nicholson,child,rush
Q8010084,William Graham Nicholson,Q8016134,William Nicholson,child;parent,panel;rush
Q8010869,"William Hare, 2nd Earl of Listowel",Q6237766,"John Hare, 1st Viscount Blakenham",indirect,rush
Q8010935,William Harrison-Broadley,Q13529929,Henry Harrison-Broadley,niece/nephew,rush
